id			last val		val acc		test acc
0.28_0.34_6.10e+00_7.32e-04_18.8__377			0.026231		0.976667		0.973333
0.28_0.34_6.10e+00_7.32e-04_11.7__236			0.063513		0.805000		0.818333
0.28_0.34_6.10e+00_7.32e-04_19.3__388			0.020399		0.956667		0.968333
0.28_0.34_6.10e+00_7.32e-04_9.7__193			0.106709		0.678333		0.661667
0.28_0.34_6.10e+00_7.32e-04_11.2__221			0.067668		0.806667		0.811667
0.28_0.34_6.10e+00_7.32e-04_15.3__304			0.067063		0.878333		0.896667
0.28_0.34_6.10e+00_7.32e-04_11.2__227			0.091859		0.791667		0.800000
0.28_0.34_6.10e+00_7.32e-04_26.9__532			0.025454		0.966667		0.983333
0.28_0.34_6.10e+00_7.32e-04_8.6__171			0.132927		0.625000		0.625000
0.28_0.34_6.10e+00_7.32e-04_13.2__264			0.077894		0.848333		0.875000
0.28_0.34_6.10e+00_7.32e-04_12.2__249			0.081696		0.783333		0.775000
0.28_0.34_6.10e+00_7.32e-04_12.2__244			0.081742		0.825000		0.838333
0.28_0.34_6.10e+00_7.32e-04_12.2__243			0.071455		0.811667		0.805000
0.28_0.34_6.10e+00_7.32e-04_22.9__456			0.024052		0.965000		0.966667
0.28_0.34_6.10e+00_7.32e-04_14.7__297			0.060947		0.858333		0.868333
0.28_0.34_6.10e+00_7.32e-04_25.4__503			0.015535		0.971667		0.970000
0.28_0.34_6.10e+00_7.32e-04_19.3__383			0.019913		0.965000		0.953333
0.28_0.34_6.10e+00_7.32e-04_10.2__209			0.094373		0.765000		0.750000
0.28_0.34_6.10e+00_7.32e-04_11.7__239			0.083312		0.778333		0.760000
0.28_0.34_6.10e+00_7.32e-04_17.8__350			0.018156		0.975000		0.968333
0.28_0.34_6.10e+00_7.32e-04_14.2__286			0.057343		0.860000		0.881667
0.28_0.34_6.10e+00_7.32e-04_18.8__371			0.022994		0.955000		0.965000
0.28_0.34_6.10e+00_7.32e-04_15.8__315			0.048612		0.930000		0.916667
0.28_0.34_6.10e+00_7.32e-04_18.3__364			0.022363		0.965000		0.973333
0.28_0.34_6.10e+00_7.32e-04_10.7__219			0.085930		0.791667		0.761667
0.28_0.34_6.10e+00_7.32e-04_10.7__210			0.076045		0.806667		0.796667
0.28_0.34_6.10e+00_7.32e-04_7.6__155			0.138968		0.593333		0.606667
0.28_0.34_6.10e+00_7.32e-04_9.7__194			0.157929		0.530000		0.536667
0.28_0.34_6.10e+00_7.32e-04_13.2__268			0.053915		0.856667		0.820000
0.28_0.34_6.10e+00_7.32e-04_15.3__301			0.028784		0.940000		0.943333
0.28_0.34_6.10e+00_7.32e-04_14.7__295			0.061454		0.881667		0.868333
0.28_0.34_6.10e+00_7.32e-04_9.2__182			0.124126		0.705000		0.685000
0.28_0.34_6.10e+00_7.32e-04_21.9__431			0.015493		0.973333		0.975000
0.28_0.34_6.10e+00_7.32e-04_19.8__397			0.026775		0.978333		0.973333
0.28_0.34_6.10e+00_7.32e-04_6.1__128			0.188065		0.383333		0.345000
0.28_0.34_6.10e+00_7.32e-04_10.7__215			0.104542		0.780000		0.753333
0.28_0.34_6.10e+00_7.32e-04_13.7__279			0.070093		0.846667		0.831667
0.28_0.34_6.10e+00_7.32e-04_10.2__203			0.098672		0.725000		0.725000
0.28_0.34_6.10e+00_7.32e-04_13.2__265			0.065381		0.870000		0.841667
0.28_0.34_6.10e+00_7.32e-04_21.9__433			0.017867		0.970000		0.958333
0.28_0.34_6.10e+00_7.32e-04_18.3__369			0.034059		0.950000		0.951667
0.28_0.34_6.10e+00_7.32e-04_4.6__98			0.195434		0.375000		0.336667
0.28_0.34_6.10e+00_7.32e-04_7.6__154			0.191564		0.511667		0.511667
0.28_0.34_6.10e+00_7.32e-04_9.7__192			0.123819		0.681667		0.663333
0.28_0.34_6.10e+00_7.32e-04_7.1__149			0.137462		0.583333		0.623333
0.28_0.34_6.10e+00_7.32e-04_11.7__238			0.067577		0.761667		0.736667
0.28_0.34_6.10e+00_7.32e-04_15.3__306			0.050406		0.915000		0.926667
0.28_0.34_6.10e+00_7.32e-04_13.2__261			0.050339		0.863333		0.863333
0.28_0.34_6.10e+00_7.32e-04_12.2__241			0.064393		0.810000		0.816667
0.28_0.34_6.10e+00_7.32e-04_7.1__143			0.128637		0.565000		0.558333
0.28_0.34_6.10e+00_7.32e-04_7.1__148			0.139068		0.641667		0.598333
0.28_0.34_6.10e+00_7.32e-04_14.7__292			0.059310		0.870000		0.853333
0.28_0.34_6.10e+00_7.32e-04_19.8__396			0.025639		0.960000		0.960000
