id			last val		val acc		test acc
0.1_0.1_7.03e-01_3.61e-03_1.5			0.127720		0.601667		0.585000
0.1_0.1_2.60e+00_2.45e-03_2.5			0.131058		0.598333		0.580000
0.1_0.1_2.60e+00_5.71e-03_2.5			0.129274		0.611667		0.590000
0.1_0.1_5.07e-01_9.28e-03_1.5			0.130692		0.598333		0.581667
0.1_0.1_3.65e-01_2.39e-02_2.0			0.131646		0.593333		0.580000
0.1_0.1_3.61e+00_4.07e-04_2.0			0.170169		0.443333		0.420000
0.1_0.1_2.63e-01_5.79e-04_2.5			0.127839		0.586667		0.586667
0.1_0.1_1.35e+00_1.53e-04_2.5			0.124335		0.613333		0.593333
0.1_0.1_5.00e+00_1.10e-02_2.0			0.146477		0.586667		0.565000
0.1_0.1_5.07e-01_6.08e-03_2.0			0.130759		0.600000		0.585000
0.1_0.1_5.07e-01_1.42e-02_2.5			0.138104		0.600000		0.578333
0.1_0.1_5.07e-01_7.29e-04_2.0			0.135486		0.588333		0.570000
0.1_0.1_7.03e-01_3.61e-03_2.0			0.127828		0.603333		0.586667
0.1_0.1_1.87e+00_6.30e-03_1.5			0.124917		0.611667		0.595000
0.1_0.1_7.03e-01_8.43e-03_1.5			0.137068		0.603333		0.588333
0.1_0.1_9.74e-01_2.73e-02_1.5			0.138615		0.581667		0.565000
0.1_0.1_5.00e+00_1.40e-01_2.0			0.243695		0.363333		0.348333
0.1_0.1_3.65e-01_4.38e-03_2.5			0.126372		0.603333		0.586667
0.1_0.1_5.07e-01_4.77e-04_2.5			0.133249		0.586667		0.571667
0.1_0.1_1.87e+00_3.23e-04_2.5			0.132114		0.610000		0.578333
0.1_0.1_3.61e+00_5.19e-03_2.5			0.139944		0.588333		0.571667
0.1_0.1_1.87e+00_1.47e-02_2.0			0.133412		0.600000		0.585000
0.1_0.1_7.03e-01_2.83e-04_1.5			0.128006		0.593333		0.583333
0.1_0.1_2.63e-01_1.06e-04_2.0			0.125122		0.611667		0.586667
0.1_0.1_3.65e-01_1.02e-02_2.5			0.138756		0.600000		0.583333
0.1_0.1_1.35e+00_8.84e-02_2.0			0.166550		0.511667		0.521667
0.1_0.1_7.03e-01_8.43e-03_2.0			0.140401		0.606667		0.591667
0.1_0.1_5.07e-01_2.04e-04_2.5			0.126030		0.601667		0.585000
0.1_0.1_2.60e+00_1.92e-04_2.5			0.175686		0.365000		0.363333
0.1_0.1_5.00e+00_1.32e-03_2.5			0.148075		0.530000		0.498333
0.1_0.1_3.65e-01_1.88e-03_2.0			0.127512		0.585000		0.586667
0.1_0.1_1.35e+00_8.84e-02_1.5			0.149939		0.598333		0.576667
0.1_0.1_3.65e-01_3.65e-02_1.5			0.129043		0.586667		0.578333
0.1_0.1_7.03e-01_5.51e-03_1.5			0.129980		0.601667		0.585000
0.1_0.1_1.37e-01_4.33e-06_2.5			0.180840		0.310000		0.321667
0.1_0.1_1.87e+00_3.23e-04_1.5			0.162870		0.600000		0.570000
0.1_0.1_1.35e+00_2.33e-04_2.5			0.125307		0.606667		0.583333
0.1_0.1_1.35e+00_2.97e-03_1.5			0.122819		0.598333		0.586667
0.1_0.1_3.65e-01_9.63e-05_1.5			0.125333		0.610000		0.590000
0.1_0.1_2.60e+00_1.33e-02_1.5			0.121371		0.605000		0.590000
0.1_0.1_3.61e+00_9.51e-04_1.5			0.178273		0.326667		0.330000
0.1_0.1_2.63e-01_2.48e-04_1.5			0.123781		0.605000		0.590000
0.1_0.1_9.74e-01_2.73e-02_2.0			0.140261		0.581667		0.573333
0.1_0.1_1.90e-01_1.24e-02_2.0			0.140899		0.608333		0.581667
0.1_0.1_9.74e-01_1.17e-02_2.0			0.145300		0.601667		0.585000
0.1_0.1_1.90e-01_6.00e-06_1.5			0.181054		0.310000		0.321667
0.1_0.1_5.00e+00_1.10e-02_1.5			0.147452		0.586667		0.565000
0.1_0.1_3.61e+00_6.22e-04_2.0			0.157467		0.515000		0.478333
0.1_0.1_3.65e-01_2.87e-03_2.5			0.125760		0.603333		0.586667
0.1_0.1_5.00e+00_7.19e-03_2.5			0.146127		0.575000		0.541667
0.1_0.1_1.35e+00_1.94e-03_1.5			0.128170		0.591667		0.588333
0.1_0.1_5.07e-01_3.12e-04_2.0			0.129872		0.593333		0.586667
0.1_0.1_5.07e-01_4.77e-04_2.0			0.134355		0.588333		0.570000
0.1_0.1_5.07e-01_6.08e-03_1.5			0.128640		0.600000		0.585000
0.1_0.1_3.65e-01_2.87e-03_1.5			0.125158		0.600000		0.586667
0.1_0.1_1.87e+00_9.62e-03_2.5			0.138542		0.610000		0.591667
0.1_0.1_1.87e+00_9.06e-05_2.0			0.173865		0.505000		0.460000
0.1_0.1_1.35e+00_1.62e-02_2.5			0.155325		0.598333		0.580000
0.1_0.1_1.35e+00_1.27e-03_1.5			0.134844		0.588333		0.570000
