id			last val		val acc		test acc
0.80_0.25_7.41e-02_1.49e-06__631			0.132730		0.633333		0.621667
0.17_0.62_3.08e+00_1.52e-03__458			0.187456		0.575000		0.566667
0.40_0.33_2.28e+00_6.24e-05__590			0.114507		0.751667		0.708333
0.11_0.34_3.58e-02_3.71e-06__148			0.141328		0.578333		0.566667
0.48_0.48_1.76e-01_4.97e-06__785			0.111830		0.783333		0.751667
0.37_0.55_2.59e-01_9.65e-05__787			0.120103		0.775000		0.741667
0.81_0.17_6.07e-02_8.16e-07__539			0.171943		0.555000		0.575000
0.58_0.62_5.71e-02_4.51e-05__638			0.110964		0.786667		0.750000
0.67_0.85_4.82e+00_5.97e-04__32			0.132219		0.710000		0.670000
0.84_0.25_1.89e-02_8.38e-06__51			0.104309		0.785000		0.758333
0.23_0.29_1.87e-02_2.81e-06__275			0.135352		0.613333		0.581667
0.43_0.25_8.50e-02_2.68e-06__28			0.121781		0.743333		0.705000
0.68_0.12_2.51e-02_3.56e-06__622			0.139838		0.591667		0.596667
0.29_0.22_2.30e-01_1.04e-04__317			0.119645		0.770000		0.728333
0.90_0.40_1.17e+00_5.12e-04__133			0.094183		0.826667		0.813333
0.82_0.84_6.07e-01_9.85e-06__213			0.100167		0.816667		0.790000
0.52_0.85_3.78e+00_8.64e-04__603			0.154385		0.663333		0.636667
0.78_0.59_3.64e-01_3.51e-04__567			0.108023		0.796667		0.765000
0.62_0.33_1.45e+00_2.43e-05__520			0.106549		0.800000		0.781667
0.47_0.50_1.67e-02_5.73e-07__686			0.166251		0.576667		0.573333
0.11_0.41_1.21e-02_1.41e-07__592			0.251637		0.338333		0.328333
0.26_0.58_6.58e-01_5.14e-05__582			0.120216		0.768333		0.728333
0.50_0.22_1.95e+00_7.42e-04__1072			0.118381		0.801667		0.763333
0.33_0.61_1.31e-02_1.51e-07__1174			0.183381		0.338333		0.328333
0.58_0.72_1.99e-01_4.63e-06__574			0.111064		0.788333		0.758333
0.37_0.58_3.71e+00_9.70e-04__453			0.144849		0.695000		0.655000
0.33_0.83_1.67e-01_2.49e-05__1073			0.118564		0.776667		0.735000
0.29_0.65_1.00e-02_5.08e-06__1013			0.122562		0.721667		0.695000
0.63_0.89_1.07e+00_1.72e-05__226			0.101096		0.810000		0.783333
0.29_0.13_1.34e+00_1.29e-03__537			0.121159		0.771667		0.738333
0.58_0.60_2.09e+00_4.87e-05__724			0.101772		0.805000		0.780000
0.86_0.47_1.77e-02_2.82e-06__618			0.102177		0.776667		0.751667
0.83_0.80_1.58e-01_4.66e-06__588			0.102197		0.800000		0.756667
0.66_0.12_1.40e+00_1.52e-05__120			0.110020		0.748333		0.715000
0.44_0.79_2.43e-01_5.65e-06__594			0.112310		0.788333		0.753333
0.72_0.61_2.26e-01_1.28e-04__139			0.108978		0.808333		0.776667
0.47_0.59_3.90e+00_3.80e-04__393			0.126434		0.773333		0.755000
0.21_0.25_2.22e-02_1.13e-06__866			0.163251		0.581667		0.581667
0.14_0.15_1.10e-02_5.26e-07__561			0.181770		0.330000		0.328333
0.59_0.15_1.47e-02_4.69e-06__1176			0.130935		0.676667		0.680000
0.68_0.22_4.23e+00_9.67e-04__128			0.121231		0.703333		0.678333
0.87_0.74_1.68e-01_3.60e-05__579			0.099923		0.806667		0.768333
0.25_0.57_1.47e-01_2.38e-06__122			0.129264		0.636667		0.620000
0.71_0.16_3.62e-01_4.14e-06__721			0.129755		0.638333		0.643333
0.90_0.31_5.36e-02_7.42e-06__1006			0.101842		0.793333		0.755000
0.41_0.33_1.47e+00_8.33e-04__57			0.125778		0.750000		0.713333
0.25_0.81_3.81e-02_8.82e-07__865			0.143060		0.573333		0.558333
0.12_0.85_7.05e-01_3.22e-04__944			0.137450		0.718333		0.678333
0.46_0.66_3.12e-02_2.89e-06__581			0.112423		0.770000		0.750000
0.33_0.76_4.18e-01_3.43e-04__893			0.119630		0.778333		0.746667
0.87_0.68_2.25e-02_1.49e-06__598			0.102910		0.780000		0.753333
0.30_0.41_7.00e-01_2.41e-04__880			0.119579		0.778333		0.741667
0.23_0.67_1.72e+00_2.61e-05__306			0.122981		0.770000		0.745000
0.63_0.70_1.03e-02_4.54e-06__392			0.109927		0.783333		0.748333
0.67_0.24_7.28e-02_7.11e-05__246			0.110996		0.776667		0.736667
0.67_0.86_6.92e-01_1.99e-05__868			0.101629		0.816667		0.793333
0.12_0.67_4.80e-02_7.41e-06__154			0.141032		0.568333		0.560000
0.83_0.17_4.73e-01_2.96e-05__782			0.108274		0.795000		0.750000
0.50_0.56_1.16e-02_4.46e-07__1060			0.176782		0.338333		0.328333
0.68_0.87_1.07e+00_9.42e-05__593			0.098754		0.825000		0.805000
0.46_0.70_8.82e-02_7.14e-05__829			0.117196		0.780000		0.743333
0.49_0.48_5.85e-02_4.78e-05__604			0.115018		0.780000		0.743333
0.47_0.81_1.48e-02_1.63e-06__625			0.112054		0.766667		0.740000
0.47_0.14_6.07e-02_1.77e-06__565			0.169287		0.535000		0.505000
0.13_0.21_7.41e-02_9.93e-06__191			0.140565		0.565000		0.556667
0.21_0.10_8.04e-02_1.85e-06__615			0.184416		0.338333		0.328333
0.54_0.47_4.37e-02_4.21e-05__1163			0.111484		0.773333		0.733333
0.55_0.53_2.36e+00_5.95e-05__389			0.106696		0.778333		0.753333
0.63_0.49_3.14e+00_4.42e-04__197			0.117910		0.796667		0.768333
0.79_0.53_1.55e-02_7.87e-07__1015			0.132485		0.625000		0.586667
0.36_0.48_2.99e-01_2.82e-05__55			0.121085		0.771667		0.745000
0.53_0.69_1.70e-02_2.08e-06__608			0.110159		0.770000		0.748333
0.46_0.63_2.71e-02_6.22e-06__1007			0.114020		0.775000		0.743333
0.79_0.19_3.10e+00_1.79e-04__237			0.101004		0.791667		0.768333
0.22_0.52_3.10e+00_1.32e-04__1017			0.125384		0.766667		0.738333
0.49_0.67_9.15e-01_1.43e-04__599			0.114633		0.785000		0.763333
0.40_0.73_1.31e-02_5.59e-07__612			0.148742		0.573333		0.581667
0.71_0.19_3.01e-02_1.23e-06__456			0.181441		0.423333		0.435000
0.76_0.84_2.28e+00_6.44e-05__738			0.088193		0.821667		0.805000
0.27_0.68_4.47e-01_2.87e-05__1066			0.118494		0.768333		0.726667
0.86_0.25_1.42e+00_3.88e-04__637			0.090557		0.830000		0.803333
0.63_0.75_2.82e-01_1.79e-05__155			0.108774		0.800000		0.763333
0.71_0.68_5.13e-02_4.37e-05__523			0.104325		0.791667		0.748333
0.63_0.41_1.09e-01_2.78e-06__802			0.104552		0.785000		0.755000
0.88_0.26_1.00e-02_2.68e-06__837			0.116535		0.756667		0.708333
0.35_0.43_6.54e-01_3.08e-05__215			0.119942		0.773333		0.733333
0.64_0.43_2.88e-01_1.07e-05__52			0.106675		0.788333		0.748333
0.80_0.25_1.91e+00_5.27e-04__1178			0.091604		0.833333		0.813333
0.70_0.14_1.87e+00_1.06e-04__305			0.104995		0.765000		0.740000
0.27_0.67_1.06e-02_7.66e-06__1068			0.125831		0.688333		0.681667
0.54_0.45_3.95e-02_1.11e-05__1168			0.109693		0.788333		0.751667
0.10_0.57_1.42e-01_6.27e-06__792			0.141224		0.563333		0.560000
0.68_0.80_3.10e-02_4.70e-07__947			0.155143		0.570000		0.561667
0.10_0.36_3.12e+00_1.38e-03__459			0.174746		0.580000		0.585000
0.39_0.14_7.28e-02_2.24e-06__231			0.165461		0.578333		0.555000
0.10_0.86_4.82e-01_3.88e-04__385			0.142444		0.721667		0.693333
0.36_0.37_2.52e-01_5.13e-06__892			0.117540		0.760000		0.743333
0.16_0.40_2.80e+00_4.16e-04__529			0.131257		0.711667		0.678333
0.49_0.14_3.98e-02_3.84e-06__684			0.137309		0.613333		0.585000
0.77_0.17_3.03e-02_3.54e-07__896			0.199708		0.338333		0.328333
0.37_0.25_7.93e-01_9.62e-06__878			0.116834		0.763333		0.735000
0.59_0.60_1.82e-01_1.97e-05__573			0.110384		0.781667		0.743333
0.45_0.24_3.56e-02_1.30e-05__681			0.114255		0.768333		0.746667
0.71_0.44_2.20e-01_5.23e-05__694			0.105269		0.785000		0.743333
0.64_0.73_5.29e-01_1.15e-05__534			0.107728		0.805000		0.783333
0.82_0.37_4.56e-02_1.01e-05__821			0.104779		0.796667		0.755000
0.33_0.33_7.19e-02_9.39e-07__737			0.159149		0.581667		0.586667
0.47_0.37_2.09e+00_2.63e-04__451			0.119565		0.780000		0.751667
0.15_0.34_1.02e+00_3.93e-05__941			0.130728		0.758333		0.735000
0.61_0.19_3.20e-01_6.03e-05__121			0.113982		0.773333		0.733333
0.24_0.42_9.39e-02_1.11e-06__1173			0.149199		0.553333		0.540000
0.46_0.37_4.05e-01_1.75e-05__233			0.117750		0.778333		0.733333
0.67_0.84_1.21e-02_2.07e-06__630			0.109296		0.783333		0.753333
0.78_0.37_1.43e-02_1.07e-05__815			0.107327		0.791667		0.760000
0.72_0.68_4.20e+00_6.90e-04__1069			0.144896		0.708333		0.691667
0.50_0.17_2.46e-01_3.17e-05__822			0.116559		0.768333		0.738333
